id;name;category;kcal_100g;protein_100g;fat_100g;carb_100g;portion_g;price;shop;tags;composition;url;photo
pirozhki-sloenye-s-kapustoy-53190.html;Пирожки слоеные с капустой;Готовая еда;;;;;;210.0;vkusvill;;Состав                                                                                                                                                       Тесто (мука пшеничная хлебопекарная высший сорт, масло сладко-сливочное несоленое массовая доля жира 82,5%, молоко питьевое ультрапастеризованное массовая доля жира 3,2 %,  вода питьевая, сахар, яйцо куриное пищевое, дрожжи хлебопекарные прессованные), начинка (капуста белокочанная свежая, яйцо куриное пищевое, масло сладко-сливочное несоленое массовая доля жира 82,5%, соль пищевая);https://vkusvill.ru/goods/pirozhki-sloenye-s-kapustoy-53190.html;
sup-shchavelevyy-s-kuritsey-27195.html;Суп щавелевый с курицей;Готовая еда;;;;;;198.0;vkusvill;;Состав                                                                                                                                                       куриный бульон, картофель свежий, филе грудки куриное, щавель свежий, яйцо куриное пищевое, соль пищевая, перец черный молотый;https://vkusvill.ru/goods/sup-shchavelevyy-s-kuritsey-27195.html;
kotleta-kurinaya-s-farfalle-75244.html;Котлета куриная с фарфалле;Готовая еда;;;;;;246.0;vkusvill;;ом и действительно домашним вкусом;https://vkusvill.ru/goods/kotleta-kurinaya-s-farfalle-75244.html;
bliny-s-kremom-patiser-i-apelsinovym-sousom-114214.html;"Блины с кремом ""Патисьер"" и апельсиновым соусом";Готовая еда;;;;;;238.0;vkusvill;;Состав                                                                                                                                                       блины (вода питьевая, молоко питьевое м;https://vkusvill.ru/goods/bliny-s-kremom-patiser-i-apelsinovym-sousom-114214.html;
sup-iz-pechenykh-tomatov-s-krevetkami-99853.html;Суп из печеных томатов с креветками;Готовая еда;;;;;;238.0;vkusvill;;Состав                                                                                                                                                       Бульон говяжий процеженный (вода питьевая, говядина (произведено из охлажденного сырья), соль пищевая, лук репчатый свежий, морковь столовая свежая, корень сельдерея свежий, чеснок свежий), томаты в собственном соку (томаты очищенные свежие, томатный сок, регулятор кислотности -лимонная кислота), картофель свежий, сливки питьевые ультрапастеризованные м;https://vkusvill.ru/goods/sup-iz-pechenykh-tomatov-s-krevetkami-99853.html;
kapusta-po-koreyski;Капуста по-корейски;Готовая еда;;;;;;200.0;vkusvill;;;https://vkusvill.ru/goods/gotovaya-eda/kapusta-po-koreyski/;
salat-grin-enerdzhi-15896.html;"Салат ""Грин Энерджи""";Готовая еда;;;;;;228.0;vkusvill;;а: шампиньоны, оливки, зелень и кунжут;https://vkusvill.ru/goods/salat-grin-enerdzhi-15896.html;
pirozhok-s-zelenyu-i-yaytsom-2-sht-112661.html;Пирожок с зеленью и яйцом, 2 шт;Готовая еда;;;;;;148.0;vkusvill;;Состав                                                                                                                                                       Тесто (мука пшеничная хлебопекарная высшего сорта, вода питьевая, масло подсолнечное рафинированное дезодорированное, сахар, соль пищевая, дрожжи хлебопекарные сухие), начинка (яйцо куриное пищевое отварное, масло подсолнечное рафинированное дезодорированное, масло сливочное м;https://vkusvill.ru/goods/pirozhok-s-zelenyu-i-yaytsom-2-sht-112661.html;
sup-gorokhovyy-s-kopchyenostyami-16417.html;"Суп ""Гороховый"" с копчёностями";Готовая еда;;;;;;246.0;vkusvill;;Состав                                                                                                                                                       ЭКОФУД ООО: бульон куриный фильтрованный, вода питьевая (для замачивания гороха), картофель свежий, овощи пассерованные (морковь столовая свежая, лук репчатый свежий, масло подсолнечное рафинированное дезодорированное), окорок варёно-копчёный (свинина, соль пищевая, сахар, перец чёрный молотый), колбаски пикантные полукопчёные (свинина, говядина, грудинка свиная, соль пищевая, сахар, чеснок сушёный молотый, перец чёрный молотый), горох колотый шлифованный, соль пищевая, перец чёрный молотый, лавровый лист;https://vkusvill.ru/goods/sup-gorokhovyy-s-kopchyenostyami-16417.html;
mini-syrnichki-s-izyumom-81279.html;Мини-сырнички с изюмом;Готовая еда;;;;;;216.0;vkusvill;;Состав                                                                                                                                                       творог м;https://vkusvill.ru/goods/mini-syrnichki-s-izyumom-81279.html;
